loan_status,loan_amnt,int_rate,installment,fico_range_low,total_pymnt,total_rec_prncp,last_pymnt_amnt,last_fico_range_high,last_fico_range_low
0,24000,0.08,747.55,685,26902.75022,24000,748.62,744,740
0,40000,0.16,1398.2,690,50514.3095,40000,1.7,669,665
0,6000,0.08,188,710,6247.940001,6000,0.01,724,720
0,3950,0.13,132.7,665,4779.96,3950,105.97,619,615
1,6075,0.2,225.74,705,2890.07,1343.04,225.74,519,515
0,1600,0.13,53.75,665,1721.255502,1600,1396.11,559,555
1,2000,0.13,67.19,660,818.58,430.43,67.19,499,0
0,2400,0.11,78.57,700,2678.435055,2400,1579.93,799,795
0,5000,0.11,164.86,740,5752.789571,5000,2458.78,669,665
0,10000,0.11,329.72,680,11228.44761,10000,6618.75,739,735
0,11500,0.08,358.2,770,12422.86383,11500,7381.4,769,765
0,6000,0.14,206.5,740,6585.311897,6000,5144.64,699,695
0,17000,0.13,576.82,670,20030.88677,17000,4253.59,664,660
0,24000,0.13,814.34,695,28261.50347,24000,12807.03,809,805
0,5000,0.13,169.66,695,6103.668587,5000,169.32,744,740
1,20000,0.13,678.61,720,14283.3,5794.93,678.61,634,630
0,12000,0.08,373.78,765,13445.33855,12000,1115.66,759,755
0,3025,0.14,103.38,665,3655.555953,3025,656.12,604,600
0,1200,0.17,42.78,720,1453.307394,1200,40.07,779,775
0,5000,0.08,156.66,690,5560.996886,5000,1960.04,719,715
1,8000,0.1,259.99,670,2607.54,1977.1,259.99,514,510
0,10000,0.11,327.34,695,11165.90218,10000,6589.25,729,725
0,3000,0.09,96.09,740,3450.099674,3000,76.8,754,750
0,12000,0.09,384.34,735,13829.88117,12000,384.31,729,725
0,15000,0.09,474.14,680,17059.81147,15000,946.21,764,760
0,4000,0.13,134.38,715,4774.625671,4000,73.91,644,640
0,20000,0.17,712.96,660,25658.7459,20000,712.73,699,695
0,6000,0.09,192.17,695,6915.39782,6000,0.44,679,675
0,6000,0.09,189.66,725,6772.672519,6000,1844.37,749,745
0,35000,0.25,1391.41,660,50339.34303,35000,1513.39,669,665
0,12000,0.1,389.98,690,14040.79801,12000,389.67,684,680
1,4800,0.19,175.93,680,2985.75,1932.65,175.93,554,550
1,27275,0.27,1113.37,675,15259.9,4918.5,1113.37,584,580
0,15000,0.11,494.57,660,15916.36335,15000,13453.09,634,630
0,11000,0.09,349.75,765,12598.86846,11000,349.57,769,765
1,23400,0.11,765.98,675,12734.31,8200.5,765.98,584,580
1,12850,0.17,458.08,660,7593.55,4241.39,458.08,514,510
0,12000,0.11,392.81,685,13828.05636,12000,3078.92,729,725
0,30250,0.18,1093.46,695,34916.53824,30250,24012.17,714,710
0,7200,0.1,233.99,690,8088.196991,7200,4342.27,699,695
0,5000,0.09,158.98,700,5486.610456,5000,3104.41,744,740
1,24000,0.16,838.92,695,8000.72,4413.77,838.92,594,590
0,9600,0.18,347.02,660,11054.07382,9600,7562.84,749,745
0,8450,0.14,290.82,690,10418.45874,8450,176.49,694,690
0,8000,0.11,261.88,665,9385.434888,8000,1795.79,689,685
0,8000,0.11,261.88,715,9405.16521,8000,1291.77,499,0
0,12000,0.09,381.55,665,13773.82897,12000,387.41,649,645
0,1500,0.13,50.9,660,1748.966983,1500,883.54,589,585
0,8500,0.11,278.24,675,9858.339696,8500,3185.77,734,730
0,8000,0.11,261.88,665,9422.454452,8000,261.53,669,665
0,11000,0.1,357.48,680,11852.84993,11000,8530.78,714,710
0,17150,0.16,599.48,690,19892.24021,17150,454.29,719,715
1,3000,0.17,106.95,680,2912.86,1331.46,121.95,529,525
1,3000,0.2,111.48,675,2592.58,1817.42,251.11,524,520
0,12000,0.05,361.38,805,12340.43104,12000,604.58,814,810
0,15000,0.1,487.47,720,17371.3907,15000,4705.91,709,705
0,30000,0.13,1017.92,670,35790.11589,30000,13384.64,699,695
0,18000,0.11,593.49,695,20961.79651,18000,7323.02,689,685
0,10000,0.11,327.34,665,10851.59879,10000,7911.65,734,730
0,1275,0.08,39.95,695,1437.548309,1275,39.87,689,685
1,5000,0.13,167.97,720,2492.64,1459.75,167.97,504,500
0,1000,0.13,33.6,705,1221.364054,1000,16.07,629,625
0,19000,0.14,653.91,700,21711.97839,19000,13226.45,729,725
0,32675,0.13,1108.68,680,39924.61203,32675,1108.57,699,695
0,30000,0.13,1007.79,715,35345.18371,30000,14096.33,729,725
0,35000,0.21,1327.45,740,46233.84828,35000,15595.72,754,750
0,14000,0.19,513.12,725,14628.89,14000,14130.54,594,590
0,6000,0.19,219.91,675,7828.595106,6000,1477.45,679,675
0,4000,0.11,130.94,660,4215.839057,4000,1687.34,644,640
0,6500,0.09,208.19,695,7495.660603,6500,207.92,574,570
0,2400,0.1,78,670,2548.177178,2400,2081.58,694,690
0,6000,0.09,190.78,700,6864.218392,6000,758.2,714,710
0,9000,0.11,294.61,675,10515.42681,9000,377.24,714,710
0,6000,0.11,197.83,665,7044.100661,6000,2081.12,699,695
0,7000,0.11,230.8,695,8005.946985,7000,4548.42,579,575
0,10000,0.09,320.29,720,11515.11136,10000,1271.1,739,735
0,6000,0.07,185.24,720,6662.977753,6000,552.39,704,700
0,13200,0.09,422.78,715,14169.75063,13200,2177.69,714,710
1,9500,0.19,348.19,690,2619.29,1021.06,348.19,569,565
1,6000,0.11,197.83,660,5579.94,4301.5,197.83,599,595
0,6025,0.09,191.57,755,6414.839492,6025,4885.29,689,685
0,16000,0.13,537.49,695,17654.87085,16000,12291.34,789,785
0,15000,0.09,474.14,705,17062.28222,15000,0.4,719,715
1,7000,0.11,230.8,660,2452.65,1354.96,230.8,589,585
0,24375,0.14,832.97,685,25392.29,24375,23745.29,739,735
0,5000,0.09,158.98,715,5719.882011,5000,317.06,794,790
0,6000,0.07,185.24,720,6666.116351,6000,185.05,754,750
1,22325,0.18,807,665,11167.12,5602.91,807,524,520
1,9600,0.09,305.24,665,8941.93,7238.67,305.24,564,560
0,4000,0.1,130,685,4635.607956,4000,1257.94,699,695
0,2400,0.13,81.44,675,2658.092443,2400,1926.93,769,765
0,11000,0.11,360.08,670,11313.31,11000,10599.87,689,685
0,5000,0.08,156.66,725,5637.489839,5000,156.61,799,795
0,20000,0.09,635.91,705,22642.90904,20000,6755.15,649,645
0,8600,0.11,283.56,715,9275.40515,8600,7012.42,694,690
0,2000,0.14,68.35,705,2458.852176,2000,68.15,629,625
0,5000,0.09,160.15,660,5762.402494,5000,159.79,669,665
1,6000,0.11,197.83,670,2412.41,1312.91,197.83,499,0
0,11750,0.13,398.69,710,14037.004,11750,5235.01,779,775
1,9250,0.16,323.34,660,9352.55,6803.55,50,524,520
0,10800,0.19,395.84,665,13618.15512,10800,5692.96,679,675
0,3450,0.14,118.74,735,4048.730958,3450,1223.44,729,725
0,25300,0.13,858.45,705,30257.09274,25300,9173.25,749,745
0,30100,0.11,985.3,785,35452.11667,30100,985,774,770
0,5000,0.1,162.49,715,5774.821519,5000,1715.48,734,730
0,12000,0.09,379.32,695,13067.87994,12000,7768.85,679,675
0,10000,0.11,327.34,665,11778.12223,10000,327.33,684,680
1,8000,0.1,259.99,670,4694.72,3467.1,259.99,614,610
0,35000,0.14,1204.57,700,43547.36388,35000,1204.28,639,635
0,30000,0.11,982.02,685,34333.68642,30000,14686.84,729,725
0,20000,0.09,635.91,720,21586.75696,20000,14601.74,709,705
0,10000,0.13,335.93,665,10757.85032,10000,8749.38,774,770
0,5000,0.14,170.87,675,5580.349423,5000,3867.77,544,540
0,6600,0.13,223.95,730,7828.231831,6600,3130.23,764,760
1,5000,0.13,169.66,670,2541.15,1842.44,169.66,704,700
0,14000,0.05,421.61,760,15173.70077,14000,421.49,784,780
0,6400,0.07,197.59,835,6776.685582,6400,4803.28,764,760
0,7000,0.1,227.49,665,8184.890057,7000,901.14,654,650
0,7500,0.13,254.48,660,8926.965197,7500,2218.79,649,645
0,22150,0.14,762.32,715,26702.21098,22150,9949,679,675
0,2000,0.18,72.3,695,2001.3,2000,2003.3,699,695
0,12000,0.05,361.38,745,12991.62816,12000,1792.4,774,770
0,5975,0.28,247.73,670,8522.511384,5975,3081.8,499,0
0,20000,0.07,617.46,725,22202.59915,20000,2451.65,769,765
0,8000,0.18,289.18,665,9361.917486,8000,6168.96,734,730
1,6000,0.11,196.41,675,4675.07,3428.15,196.41,564,560
0,9000,0.09,288.26,700,10293.22706,9000,285.39,769,765
0,6000,0.08,186.89,710,6725.325247,6000,186.71,704,700
0,9000,0.13,302.34,715,10877.66679,9000,302.17,699,695
0,5000,0.08,155.74,695,5604.443183,5000,155.65,749,745
0,6000,0.11,197.83,710,6734.676968,6000,3968.89,719,715
0,24000,0.19,879.63,695,30598.66409,24000,11196.16,729,725
0,4200,0.14,143.53,735,4407.89,4200,3967.51,724,720
0,12000,0.11,392.81,760,14133.73584,12000,392.72,694,690
0,16000,0.13,542.89,675,18847.1473,16000,8526.25,624,620
0,24000,0.18,867.54,670,31313.70024,24000,882.54,664,660
0,8000,0.1,259.99,675,8787.931093,8000,5672.71,669,665
0,6925,0.19,253.81,675,9048.441118,6925,2170.01,729,725
0,10500,0.11,343.71,660,12367.01459,10500,343.57,724,720
0,7800,0.14,268.45,675,8932.467764,7800,5433.9,674,670
0,5000,0.14,170.87,670,5658.843254,5000,183.59,619,615
0,2850,0.22,109.42,685,2920.48,2850,2924.03,689,685
0,6000,0.11,197.83,665,7117.943326,6000,197.72,699,695
0,18000,0.05,542.07,750,19396.81144,18000,6370.37,779,775
0,5600,0.11,184.64,670,6636.109989,5600,731.2,769,765
0,28000,0.08,877.29,720,31525.35189,28000,4341.79,724,720
1,8000,0.09,254.37,745,3801.06,2431.82,254.37,554,550
0,15000,0.07,463.09,735,16660.51463,15000,1384.36,744,740
1,11200,0.11,366.63,690,2404.36,1070.83,366.63,574,570
0,3000,0.13,101.8,685,3658.906598,3000,301.76,694,690
0,30000,0.19,1099.53,705,39670.0585,30000,1123.2,624,620
0,5000,0.07,154.37,685,5555.085543,5000,154.08,714,710
0,16000,0.14,546.77,670,16445.47,16000,15911.14,744,740
0,5000,0.11,163.67,660,5895.052516,5000,326.04,589,585
0,30000,0.13,1007.79,670,33378.01327,30000,22249.69,734,730
0,15000,0.09,476.93,700,17177.44609,15000,951.33,754,750
0,10000,0.08,313.32,730,11208.95868,10000,2758.2,734,730
0,2000,0.13,67.19,665,2281.211316,2000,35.69,629,625
0,12000,0.05,361.38,750,12853.56405,12000,568.91,819,815
1,12000,0.05,361.38,780,5055.77,4441.08,361.38,574,570
1,14000,0.11,458.28,680,1824.57,1338.5,458.28,519,515
0,5600,0.11,184.64,660,6358.466317,5600,3407.8,714,710
0,8400,0.11,274.97,665,9378.192898,8400,5523.73,699,695
0,29000,0.11,949.29,725,33605.1421,29000,2099.89,759,755
0,7000,0.21,265.49,665,9549.272024,7000,265.48,694,690
1,35000,0.14,1204.57,685,19443.4,10602.73,1209.14,594,590
0,9700,0.13,329.13,680,10739.18096,9700,7766.11,669,665
1,3000,0.13,101.8,660,1590.36,136.92,101.8,589,585
0,5000,0.11,164.86,685,5766.695843,5000,2472.69,724,720
1,5000,0.1,162.49,760,1946.97,1495.95,162.49,519,515
1,9600,0.07,296.38,745,7994.8,7008.78,296.38,534,530
1,14000,0.11,458.28,730,2688.3,999.28,458.28,549,545
1,20000,0.14,688.33,680,9132.85,5501.69,1376.66,564,560
1,5000,0.13,169.66,675,4522.97,3362.24,169.66,549,545
0,10000,0.1,324.98,665,11673.99117,10000,1604.28,689,685
0,32700,0.2,1215.09,665,37088.18731,32700,28618.88,664,660
0,28000,0.08,872.14,715,31384.90497,28000,871.81,739,735
0,6500,0.26,263.59,675,8423.12794,6500,4742.44,734,730
0,8000,0.2,297.27,695,9425.556777,8000,6164.47,649,645
0,5725,0.2,212.74,675,7651.90661,5725,212.37,569,565
0,21600,0.05,650.48,730,23426.8318,21600,650.45,669,665
1,5000,0.11,163.67,675,1859.77,973.81,163.67,584,580
1,12000,0.1,389.98,725,8182.59,6540.16,389.98,499,0
0,6400,0.18,231.35,670,7353.999658,6400,4346.55,734,730
0,24000,0.09,768.68,700,27441.16821,24000,7448.99,654,650
0,20975,0.08,653.33,730,23461.67117,20975,3239.4,819,815
0,18000,0.08,563.98,695,19710.0208,18000,10130.35,764,760
0,3000,0.13,101.8,690,3261.135628,3000,2550.79,649,645
0,15000,0.09,480.43,660,16257.53904,15000,10980.72,774,770
0,6700,0.11,220.91,725,7129.142878,6700,224.32,699,695
0,28000,0.2,1040.44,665,31264.85516,28000,6732.88,659,655
0,10000,0.07,308.73,815,11052.71676,10000,2132.56,829,825
0,5900,0.13,200.19,695,7149.998346,5900,1549.1,754,750
0,5000,0.09,160.15,725,5775.793043,5000,638.63,674,670
0,20000,0.13,671.86,705,23625.57875,20000,8858.87,734,730
0,4200,0.08,131.6,760,4557.028558,4200,2712.77,734,730
0,29550,0.17,1053.4,715,37577.76898,29550,236.66,599,595
0,19000,0.11,626.46,675,21089.8408,19000,13299.1,589,585
0,9600,0.09,307.48,695,10653.5186,9600,3427.36,799,795
0,21200,0.22,813.93,660,29097.14709,21200,4616.87,629,625
0,5000,0.08,155.74,680,5103.09,5000,4793.72,689,685
0,10000,0.13,339.31,680,12151.69267,10000,2319.19,679,675
0,20000,0.13,671.86,675,24172.65575,20000,671.77,674,670
0,3000,0.08,93.45,715,3409.831795,3000,88.79,604,600
0,9000,0.11,296.75,710,10395.94444,9000,3892.17,764,760
0,24000,0.1,779.95,700,27815.7723,24000,7551.06,674,670
0,3600,0.19,131.95,665,4421.379047,3600,373.22,769,765
1,18200,0.11,600.08,660,12166.37,8216.07,600.08,519,515
1,5000,0.13,169.66,685,2679.85,1578.57,169.66,544,540
0,5000,0.14,172.09,680,6190.79492,5000,171.66,734,730
0,2000,0.1,65,665,2338.638757,2000,64.81,564,560
0,13000,0.11,425.55,670,15015.23726,13000,5627.92,714,710
0,4000,0.11,131.89,665,4746.899197,4000,1.41,559,555
0,23500,0.08,736.3,735,25816.02684,23500,39.28,794,790
0,19925,0.11,656.96,740,21642.853,19925,15742.93,799,795
0,9000,0.13,302.34,695,10082.42134,9000,6460.74,639,635
0,6000,0.13,203.59,660,7319.789886,6000,0.29,559,555
0,28000,0.14,956.84,665,28014.15,28000,28035.91,684,680
0,4000,0.09,127.19,725,4576.441494,4000,126.79,759,755
0,5600,0.1,181.99,665,6349.120083,5600,2894.57,674,670
0,24650,0.24,973.45,670,34244.10756,24650,64.73,704,700
0,9600,0.09,307.48,685,11042.48,9600,1515.66,679,675
0,10000,0.08,311.48,685,11204.67637,10000,311.31,684,680
0,17000,0.1,552.47,800,19216.95812,17000,9282.41,684,680
0,2000,0.11,65.47,660,2274.92691,2000,1097.69,684,680
1,1400,0.11,46.16,735,647.98,378.06,46.16,509,505
0,6000,0.22,230.36,680,8194.57206,6000,139.43,624,620
0,8800,0.21,333.76,675,11226.53898,8800,5229.37,684,680
0,6400,0.09,202.3,725,7261.663449,6400,1195.71,644,640
0,12000,0.09,381.55,675,13616.00806,12000,267.3,759,755
0,5000,0.11,164.86,670,5534.080393,5000,3558.95,709,705
0,8000,0.09,256.23,695,9061.248761,8000,335.4,684,680
0,6400,0.1,207.99,700,7356.458723,6400,2576.42,749,745
0,24000,0.11,791.32,695,24771.78001,24000,23204.46,639,635
0,3000,0.09,95.39,705,3368.598735,3000,238.58,669,665
0,24550,0.14,838.95,710,29249.76523,24550,11650.9,594,590
0,12000,0.1,389.98,685,13651.55705,12000,509.58,689,685
0,16000,0.14,546.77,680,18760.36615,16000,9477.72,704,700
0,5400,0.11,176.77,690,5593.45,5400,5066.44,554,550
0,3000,0.1,97.5,680,3507.963135,3000,97.21,659,655
0,6000,0.07,185.24,690,6646.312478,6000,185.05,719,715
1,16000,0.14,546.77,720,9367.31,6295.42,546.77,619,615
0,8000,0.14,275.33,665,9119.108547,8000,5821.59,579,575
0,6000,0.11,196.41,665,6901.780851,6000,2780.83,659,655
0,24000,0.1,779.95,695,27187.24631,24000,48.33,739,735
0,11000,0.1,357.48,665,12758.74,11000,418.31,729,725
0,5000,0.11,164.86,695,5940.874425,5000,329.25,699,695
0,4000,0.09,126.44,695,4549.808465,4000,126.32,614,610
0,5000,0.11,163.67,720,5657.581854,5000,2878.24,744,740
0,12700,0.09,403.8,700,14223.60056,12700,6153.94,724,720
0,5000,0.11,164.86,680,5477.496955,5000,3832.09,724,720
0,1000,0.11,32.98,665,1182.926474,1000,194.17,679,675
0,5000,0.09,160.15,715,5580.679942,5000,2700.62,729,725
0,24775,0.13,840.63,680,26625.55643,24775,8559.72,704,700
0,10000,0.05,301.15,735,10385.1377,10000,7978.9,739,735
0,6000,0.11,196.41,685,6483.822782,6000,148.51,729,725
0,4000,0.09,127.19,700,4576.441494,4000,126.79,729,725
1,19200,0.09,610.47,715,12967.1,7899.58,610.47,614,610
0,20000,0.08,622.96,715,22435.05013,20000,1861.77,769,765
0,6000,0.11,197.83,680,6320.448664,6000,5335.13,674,670
1,8000,0.11,263.78,665,1313.79,953.99,263.78,594,590
0,40000,0.14,1376.65,750,41157.89098,40000,936.79,714,710
0,10100,0.11,333.01,715,11441.95019,10100,6129.69,724,720
0,20000,0.11,659.43,690,23726.49689,20000,659.22,684,680
0,6000,0.08,188,720,6764.955575,6000,187.62,729,725
0,5000,0.07,154.37,760,5556.259645,5000,307.87,644,640
1,12000,0.11,395.66,690,10279.5,8242.98,395.66,499,0
1,3000,0.14,102.52,675,2150.59,1596.69,102.52,499,0
0,8000,0.09,254.37,790,9144.465006,8000,1008.63,814,810
0,15000,0.11,491.01,685,16764.40525,15000,9858.22,734,730
0,10000,0.13,339.31,680,12207.42792,10000,339.07,694,690
1,15000,0.11,491.01,740,9324.6,7302.7,491.01,659,655
0,7200,0.07,222.29,685,7804.116371,7200,3822.47,729,725
0,5000,0.07,154.37,715,5519.153891,5000,1507.47,709,705
0,4000,0.09,127.19,695,4327.985459,4000,2916.92,759,755
0,28125,0.18,1016.65,660,29545.31001,28125,27540.12,704,700
0,5000,0.05,150.58,720,5407.679827,5000,1042.34,699,695
0,23750,0.24,937.91,690,31924.13951,23750,6384.52,674,670
0,20000,0.13,671.86,705,21813.03799,20000,16452.37,659,655
0,1200,0.13,40.72,680,1464.867541,1200,40.57,714,710
0,5000,0.11,163.67,665,5001.92,5000,5004.97,559,555
0,7200,0.09,228.93,665,7897.902994,7200,1288.62,729,725
0,19700,0.13,668.43,670,24048.7147,19700,668.42,679,675
1,8000,0.13,268.75,700,4294.32,3182.5,268.75,604,600
0,7000,0.07,216.11,680,7788.561663,7000,216.01,664,660
1,15000,0.11,494.57,700,13945.09,10754.75,506.56,544,540
0,6000,0.24,235.37,675,7989.768983,6000,2519.63,719,715
1,3800,0.11,124.39,740,2361.09,1850.04,124.39,569,565
0,15000,0.14,516.25,675,15294.58,15000,15306.66,704,700
0,6000,0.09,190.78,665,6707.317463,6000,1013.16,759,755
0,24000,0.1,779.95,730,28064.0198,24000,779.76,614,610
1,8825,0.26,357.88,660,8119.72,1500.28,262,589,585
0,18000,0.09,572.32,675,20277.02983,18000,7684.18,669,665
0,15000,0.08,467.22,680,16832.31578,15000,466.97,684,680
1,5000,0.14,170.87,675,1121.33,695.47,170.87,519,515
1,5000,0.17,178.24,695,2185.8,1269.26,178.24,604,600
0,10000,0.07,308.73,680,11074.08769,10000,2124.8,739,735
0,27275,0.19,999.66,680,30354.09882,27275,24384.92,674,670
0,8000,0.08,249.19,720,8801.435637,8000,3824.39,754,750
0,2400,0.11,79.14,680,2847.125395,2400,78.76,679,675
0,5200,0.11,170.22,710,5605.512267,5200,4246.92,579,575
0,8000,0.09,252.88,725,8690.791126,8000,5407.17,704,700
0,3500,0.11,114.57,730,3727.41815,3500,3042.14,709,705
0,6500,0.05,195.75,685,6965.762611,6500,61.18,694,690
0,5000,0.11,164.86,695,5930.099892,5000,328.05,624,620
0,3500,0.13,117.58,680,4186.951299,3500,91.72,719,715
0,8625,0.21,327.13,685,10177.19103,8625,6916.19,754,750
0,14950,0.24,586.46,660,18991.74967,14950,10214.78,499,0
0,11000,0.11,360.08,665,11642.08204,11000,80.41,734,730
0,12000,0.1,389.98,665,14031.98443,12000,389.67,709,705
0,20000,0.08,622.96,680,22120.8445,20000,7801.19,699,695
0,26500,0.14,905.58,705,30536.20231,26500,17837.49,744,740
0,8800,0.11,288.06,710,8912.01,8800,269.32,514,510
0,22075,0.13,749.02,705,22801.39,22075,21319.89,754,750
0,12000,0.16,419.46,670,15090.14305,12000,419.43,699,695
0,14000,0.05,421.61,720,15173.70077,14000,421.49,739,735
0,19200,0.1,623.96,670,20844.15237,19200,14601.82,649,645
1,21000,0.1,682.46,675,8859.74,6836.82,682.46,514,510
0,12000,0.09,381.55,680,12284.91,12000,11527.8,704,700
0,12000,0.08,375.99,695,12956.23852,12000,8073.7,764,760
0,15500,0.05,466.78,705,16758.96287,15500,3226.92,719,715
1,10000,0.11,329.72,710,8409.45,6279.28,329.72,504,500
0,3000,0.1,97.5,675,3510.071275,3000,97.21,679,675
0,6000,0.11,197.83,680,7051.930076,6000,2084.71,619,615
0,9600,0.11,316.53,660,11427.76739,9600,339.02,609,605
0,15000,0.14,512.6,685,17829.72836,15000,4630.41,649,645
1,10000,0.22,383.93,675,2207.74,603.15,443.64,499,0
0,8400,0.1,272.99,695,9761.620843,8400,2383.24,659,655
0,8000,0.13,271.45,680,8833.157401,8000,6396.11,724,720
0,16000,0.09,505.75,745,18199.28284,16000,505.67,759,755
0,7200,0.13,244.3,780,8253.86458,7200,4839.06,714,710
0,3800,0.08,119.07,710,4270.276392,3800,818.94,659,655
0,14000,0.08,438.65,680,15784.9685,14000,438.43,749,745
0,7000,0.13,237.52,705,8545.168324,7000,237.22,639,635
0,5000,0.11,163.67,670,5870.457382,5000,963.41,659,655
0,10000,0.1,324.98,675,11569.63946,10000,3442.23,724,720
0,15000,0.07,463.09,795,16486.51318,15000,5841.26,799,795
1,6700,0.24,262.83,675,7029.76,3322.82,50,564,560
0,5000,0.11,164.86,690,5559.887748,5000,3192.01,704,700
0,1600,0.11,52.76,705,1912.6771,1600,0.24,694,690
1,15000,0.05,451.73,755,16127.87,14978.55,4839.05,704,700
0,2500,0.13,83.99,770,2669.611295,2500,842.14,764,760
0,14000,0.09,448.4,740,14923.75931,14000,11394.37,644,640
0,2800,0.11,92.32,690,3321.708713,2800,92.3,619,615
1,7000,0.09,222.57,715,6677.26,5698.99,222.57,549,545
0,12000,0.05,361.38,720,12997.12215,12000,0.63,734,730
0,15000,0.11,494.57,660,17500.23846,15000,5640.14,724,720
0,12000,0.07,370.48,705,13273.84747,12000,2905.07,819,815
1,10000,0.09,317.96,675,4185.89,2514.03,317.96,519,515
1,12000,0.1,389.98,665,5643.74,3905.42,389.98,499,0
0,5000,0.14,170.87,670,5428.988116,5000,4392.12,689,685
0,8000,0.13,268.75,785,9644.037128,8000,1575.86,714,710
1,7425,0.24,293.22,710,4034.02,1727.75,293.22,554,550
0,6600,0.13,221.72,690,7976.928562,6600,221.42,699,695
0,18000,0.1,584.96,685,20894.10415,18000,5110.67,664,660
0,7000,0.09,224.2,690,7957.174638,7000,2801.39,774,770
0,15000,0.09,476.93,715,17161.83286,15000,476.77,569,565
0,26050,0.14,896.54,670,32501.92113,26050,188.81,669,665
0,16000,0.09,508.73,665,18111.19913,16000,5898.27,634,630
0,10000,0.09,317.96,695,11441.89529,10000,318.29,604,600
0,28325,0.13,951.52,805,30395.58451,28325,23257.2,759,755
0,8000,0.08,250.66,720,8930.582246,8000,2667.63,754,750
0,12800,0.11,422.04,665,15230.30444,12800,847.8,669,665
0,35000,0.09,1120.99,695,39921.23794,35000,11914.94,679,675
0,16000,0.11,527.55,660,16506,16000,15441.17,664,660
0,10000,0.13,339.31,685,10830.95508,10000,8463.28,694,690
1,24000,0.11,791.32,670,10950.61,5863.43,173.66,519,515
0,8000,0.11,261.88,660,8749.643367,8000,6135.72,654,650
1,18000,0.09,572.32,670,2879.24,878.22,572.32,614,610
